"date","x","values","lat","long","Air.Temperature"
"04-2014",3480," 3.43","47.52720","-122.3047"," 55.63007"
"04-2014",3480," 3.43","47.52720","-122.3047"," 61.11203"
"04-2014",3480," 3.43","47.52720","-122.3047"," 50.41611"
"04-2014",3480," 3.43","47.52720","-122.3047"," 53.36208"
"04-2014",3480," 3.43","47.52720","-122.3047"," 51.19611"
"04-2014",3480," 3.43","47.52720","-122.3047"," 58.68490"
"04-2014",3480," 3.43","47.52720","-122.3047"," 51.29833"
"04-2014",3480," 3.43","47.52720","-122.3047"," 53.93108"
"04-2014",3480," 3.43","47.52720","-122.3047"," 50.54816"
"04-2014",3480," 3.43","47.52720","-122.3047"," 53.62241"
"04-2014",3480," 3.43","47.52720","-122.3047"," 51.98004"
"04-2014",3480," 3.43","47.52720","-122.3047"," 54.79668"
"04-2014",3480," 3.43","47.52720","-122.3047"," 52.28680"
"04-2014",3480," 3.43","47.52720","-122.3047"," 55.14277"
"04-2014",3480," 3.37","47.69262","-122.3144"," 52.65312"
"04-2014",3480," 3.37","47.69262","-122.3144"," 52.98514"
"04-2014",3480," 3.37","47.69262","-122.3144"," 51.36224"
"04-2014",3480," 3.37","47.69262","-122.3144"," 56.47938"
"04-2014",3480," 3.37","47.69262","-122.3144"," 52.53838"
"04-2014",3480," 3.37","47.69262","-122.3144"," 52.88111"
"04-2014",3480," 3.37","47.69262","-122.3144"," 53.62084"
"04-2014",3480," 3.37","47.69262","-122.3144"," 65.17571"
"04-2014",3480," 3.37","47.69262","-122.3144"," 50.00757"
"04-2014",3480," 3.37","47.69262","-122.3144"," 55.95457"
"04-2014",3480," 3.37","47.69262","-122.3144"," 50.98317"
"04-2014",3480," 3.37","47.69262","-122.3144"," 69.91108"
"04-2014",3480," 3.37","47.69262","-122.3144"," 54.54364"
"04-2014",3480," 3.37","47.69262","-122.3144"," 58.24579"
"04-2014",3480," 3.37","47.69262","-122.3144"," 55.75754"
"04-2014",3480," 3.37","47.69262","-122.3144"," 53.11799"
"04-2014",3480," 3.37","47.69262","-122.3144"," 55.63007"
"04-2014",3480," 3.37","47.69262","-122.3144"," 61.11203"
"04-2014",3480," 3.37","47.69262","-122.3144"," 50.41611"
"04-2014",3480," 3.37","47.69262","-122.3144"," 53.36208"
"04-2014",3480," 3.37","47.69262","-122.3144"," 51.19611"
"04-2014",3480," 3.37","47.69262","-122.3144"," 58.68490"
"04-2014",3480," 3.37","47.69262","-122.3144"," 51.29833"
"04-2014",3480," 3.37","47.69262","-122.3144"," 53.93108"
"04-2014",3480," 3.37","47.69262","-122.3144"," 50.54816"
"04-2014",3480," 3.37","47.69262","-122.3144"," 53.62241"
"04-2014",3480," 3.37","47.69262","-122.3144"," 51.98004"
"04-2014",3480," 3.37","47.69262","-122.3144"," 54.79668"
"04-2014",3480," 3.37","47.69262","-122.3144"," 52.28680"
"04-2014",3480," 3.37","47.69262","-122.3144"," 55.14277"
"04-2014",3480," 2.84","47.58394","-122.3830"," 52.65312"
"04-2014",3480," 2.84","47.58394","-122.3830"," 52.98514"
"04-2014",3480," 2.84","47.58394","-122.3830"," 51.36224"
"04-2014",3480," 2.84","47.58394","-122.3830"," 56.47938"
"04-2014",3480," 2.84","47.58394","-122.3830"," 52.53838"
"04-2014",3480," 2.84","47.58394","-122.3830"," 52.88111"
"04-2014",3480," 2.84","47.58394","-122.3830"," 53.62084"
"04-2014",3480," 2.84","47.58394","-122.3830"," 65.17571"
"04-2014",3480," 2.84","47.58394","-122.3830"," 50.00757"
"04-2014",3480," 2.84","47.58394","-122.3830"," 55.95457"
"04-2014",3480," 2.84","47.58394","-122.3830"," 50.98317"
"04-2014",3480," 2.84","47.58394","-122.3830"," 69.91108"
"04-2014",3480," 2.84","47.58394","-122.3830"," 54.54364"
"04-2014",3480," 2.84","47.58394","-122.3830"," 58.24579"
"04-2014",3480," 2.84","47.58394","-122.3830"," 55.75754"
"04-2014",3480," 2.84","47.58394","-122.3830"," 53.11799"
"04-2014",3480," 2.84","47.58394","-122.3830"," 55.63007"
"04-2014",3480," 2.84","47.58394","-122.3830"," 61.11203"
"04-2014",3480," 2.84","47.58394","-122.3830"," 50.41611"
"04-2014",3480," 2.84","47.58394","-122.3830"," 53.36208"
"04-2014",3480," 2.84","47.58394","-122.3830"," 51.19611"
"04-2014",3480," 2.84","47.58394","-122.3830"," 58.68490"
"04-2014",3480," 2.84","47.58394","-122.3830"," 51.29833"
"04-2014",3480," 2.84","47.58394","-122.3830"," 53.93108"
"04-2014",3480," 2.84","47.58394","-122.3830"," 50.54816"
"04-2014",3480," 2.84","47.58394","-122.3830"," 53.62241"
"04-2014",3480," 2.84","47.58394","-122.3830"," 51.98004"
"04-2014",3480," 2.84","47.58394","-122.3830"," 54.79668"
"04-2014",3480," 2.84","47.58394","-122.3830"," 52.28680"
"04-2014",3480," 2.84","47.58394","-122.3830"," 55.14277"
"04-2014",3480," 3.07","47.65800","-122.3176"," 52.65312"
"04-2014",3480," 3.07","47.65800","-122.3176"," 52.98514"
"04-2014",3480," 3.07","47.65800","-122.3176"," 51.36224"
"04-2014",3480," 3.07","47.65800","-122.3176"," 56.47938"
"04-2014",3480," 3.07","47.65800","-122.3176"," 52.53838"
"04-2014",3480," 3.07","47.65800","-122.3176"," 52.88111"
"04-2014",3480," 3.07","47.65800","-122.3176"," 53.62084"
"04-2014",3480," 3.07","47.65800","-122.3176"," 65.17571"
"04-2014",3480," 3.07","47.65800","-122.3176"," 50.00757"
"04-2014",3480," 3.07","47.65800","-122.3176"," 55.95457"
"04-2014",3480," 3.07","47.65800","-122.3176"," 50.98317"
"04-2014",3480," 3.07","47.65800","-122.3176"," 69.91108"
"04-2014",3480," 3.07","47.65800","-122.3176"," 54.54364"
"04-2014",3480," 3.07","47.65800","-122.3176"," 58.24579"
"04-2014",3480," 3.07","47.65800","-122.3176"," 55.75754"
"04-2014",3480," 3.07","47.65800","-122.3176"," 53.11799"
"04-2014",3480," 3.07","47.65800","-122.3176"," 55.63007"
"04-2014",3480," 3.07","47.65800","-122.3176"," 61.11203"
"04-2014",3480," 3.07","47.65800","-122.3176"," 50.41611"
"04-2014",3480," 3.07","47.65800","-122.3176"," 53.36208"
"04-2014",3480," 3.07","47.65800","-122.3176"," 51.19611"
"04-2014",3480," 3.07","47.65800","-122.3176"," 58.68490"
"04-2014",3480," 3.07","47.65800","-122.3176"," 51.29833"
"04-2014",3480," 3.07","47.65800","-122.3176"," 53.93108"
"04-2014",3480," 3.07","47.65800","-122.3176"," 50.54816"
"04-2014",3480," 3.07","47.65800","-122.3176"," 53.62241"
"04-2014",3480," 3.07","47.65800","-122.3176"," 51.98004"
"04-2014",3480," 3.07","47.65800","-122.3176"," 54.79668"
"04-2014",3480," 3.07","47.65800","-122.3176"," 52.28680"
"04-2014",3480," 3.07","47.65800","-122.3176"," 55.14277"
"04-2014",3480," 2.84","47.56544","-122.3397"," 52.65312"
"04-2014",3480," 2.84","47.56544","-122.3397"," 52.98514"
"04-2014",3480," 2.84","47.56544","-122.3397"," 51.36224"
"04-2014",3480," 2.84","47.56544","-122.3397"," 56.47938"
"04-2014",3480," 2.84","47.56544","-122.3397"," 52.53838"
"04-2014",3480," 2.84","47.56544","-122.3397"," 52.88111"
"04-2014",3480," 2.84","47.56544","-122.3397"," 53.62084"
"04-2014",3480," 2.84","47.56544","-122.3397"," 65.17571"
"04-2014",3480," 2.84","47.56544","-122.3397"," 50.00757"
"04-2014",3480," 2.84","47.56544","-122.3397"," 55.95457"
"04-2014",3480," 2.84","47.56544","-122.3397"," 50.98317"
"04-2014",3480," 2.84","47.56544","-122.3397"," 69.91108"
"04-2014",3480," 2.84","47.56544","-122.3397"," 54.54364"
"04-2014",3480," 2.84","47.56544","-122.3397"," 58.24579"
"04-2014",3480," 2.84","47.56544","-122.3397"," 55.75754"
"04-2014",3480," 2.84","47.56544","-122.3397"," 53.11799"
"04-2014",3480," 2.84","47.56544","-122.3397"," 55.63007"
"04-2014",3480," 2.84","47.56544","-122.3397"," 61.11203"
"04-2014",3480," 2.84","47.56544","-122.3397"," 50.41611"
"04-2014",3480," 2.84","47.56544","-122.3397"," 53.36208"
"04-2014",3480," 2.84","47.56544","-122.3397"," 51.19611"
"04-2014",3480," 2.84","47.56544","-122.3397"," 58.68490"
"04-2014",3480," 2.84","47.56544","-122.3397"," 51.29833"
"04-2014",3480," 2.84","47.56544","-122.3397"," 53.93108"
"04-2014",3480," 2.84","47.56544","-122.3397"," 50.54816"
"04-2014",3480," 2.84","47.56544","-122.3397"," 53.62241"
"04-2014",3480," 2.84","47.56544","-122.3397"," 51.98004"
"04-2014",3480," 2.84","47.56544","-122.3397"," 54.79668"
"04-2014",3480," 2.84","47.56544","-122.3397"," 52.28680"
"04-2014",3480," 2.84","47.56544","-122.3397"," 55.14277"
"04-2014",3480," 3.37","47.67422","-122.3554"," 52.65312"
"04-2014",3480," 3.37","47.67422","-122.3554"," 52.98514"
"04-2014",3480," 3.37","47.67422","-122.3554"," 51.36224"
"04-2014",3480," 3.37","47.67422","-122.3554"," 56.47938"
"04-2014",3480," 3.37","47.67422","-122.3554"," 52.53838"
"04-2014",3480," 3.37","47.67422","-122.3554"," 52.88111"
"04-2014",3480," 3.37","47.67422","-122.3554"," 53.62084"
"04-2014",3480," 3.37","47.67422","-122.3554"," 65.17571"
"04-2014",3480," 3.37","47.67422","-122.3554"," 50.00757"
"04-2014",3480," 3.37","47.67422","-122.3554"," 55.95457"
"04-2014",3480," 3.37","47.67422","-122.3554"," 50.98317"
"04-2014",3480," 3.37","47.67422","-122.3554"," 69.91108"
"04-2014",3480," 3.37","47.67422","-122.3554"," 54.54364"
"04-2014",3480," 3.37","47.67422","-122.3554"," 58.24579"
"04-2014",3480," 3.37","47.67422","-122.3554"," 55.75754"
"04-2014",3480," 3.37","47.67422","-122.3554"," 53.11799"
"04-2014",3480," 3.37","47.67422","-122.3554"," 55.63007"
"04-2014",3480," 3.37","47.67422","-122.3554"," 61.11203"
"04-2014",3480," 3.37","47.67422","-122.3554"," 50.41611"
"04-2014",3480," 3.37","47.67422","-122.3554"," 53.36208"
"04-2014",3480," 3.37","47.67422","-122.3554"," 51.19611"
"04-2014",3480," 3.37","47.67422","-122.3554"," 58.68490"
"04-2014",3480," 3.37","47.67422","-122.3554"," 51.29833"
"04-2014",3480," 3.37","47.67422","-122.3554"," 53.93108"
"04-2014",3480," 3.37","47.67422","-122.3554"," 50.54816"
"04-2014",3480," 3.37","47.67422","-122.3554"," 53.62241"
"04-2014",3480," 3.37","47.67422","-122.3554"," 51.98004"
"04-2014",3480," 3.37","47.67422","-122.3554"," 54.79668"
"04-2014",3480," 3.37","47.67422","-122.3554"," 52.28680"
"04-2014",3480," 3.37","47.67422","-122.3554"," 55.14277"
"04-2014",3480," 3.11","47.61477","-122.2940"," 52.65312"
"04-2014",3480," 3.11","47.61477","-122.2940"," 52.98514"
"04-2014",3480," 3.11","47.61477","-122.2940"," 51.36224"
"04-2014",3480," 3.11","47.61477","-122.2940"," 56.47938"
"04-2014",3480," 3.11","47.61477","-122.2940"," 52.53838"
"04-2014",3480," 3.11","47.61477","-122.2940"," 52.88111"
"04-2014",3480," 3.11","47.61477","-122.2940"," 53.62084"
"04-2014",3480," 3.11","47.61477","-122.2940"," 65.17571"
"04-2014",3480," 3.11","47.61477","-122.2940"," 50.00757"
"04-2014",3480," 3.11","47.61477","-122.2940"," 55.95457"
"04-2014",3480," 3.11","47.61477","-122.2940"," 50.98317"
"04-2014",3480," 3.11","47.61477","-122.2940"," 69.91108"
"04-2014",3480," 3.11","47.61477","-122.2940"," 54.54364"
"04-2014",3480," 3.11","47.61477","-122.2940"," 58.24579"
"04-2014",3480," 3.11","47.61477","-122.2940"," 55.75754"
"04-2014",3480," 3.11","47.61477","-122.2940"," 53.11799"
"04-2014",3480," 3.11","47.61477","-122.2940"," 55.63007"
"04-2014",3480," 3.11","47.61477","-122.2940"," 61.11203"
"04-2014",3480," 3.11","47.61477","-122.2940"," 50.41611"
"04-2014",3480," 3.11","47.61477","-122.2940"," 53.36208"
"04-2014",3480," 3.11","47.61477","-122.2940"," 51.19611"
"04-2014",3480," 3.11","47.61477","-122.2940"," 58.68490"
"04-2014",3480," 3.11","47.61477","-122.2940"," 51.29833"
"04-2014",3480," 3.11","47.61477","-122.2940"," 53.93108"
"04-2014",3480," 3.11","47.61477","-122.2940"," 50.54816"
"04-2014",3480," 3.11","47.61477","-122.2940"," 53.62241"
"04-2014",3480," 3.11","47.61477","-122.2940"," 51.98004"
"04-2014",3480," 3.11","47.61477","-122.2940"," 54.79668"
"04-2014",3480," 3.11","47.61477","-122.2940"," 52.28680"
"04-2014",3480," 3.11","47.61477","-122.2940"," 55.14277"
"04-2014",3480," 2.78","47.64321","-122.3936"," 52.65312"
"04-2014",3480," 2.78","47.64321","-122.3936"," 52.98514"
"04-2014",3480," 2.78","47.64321","-122.3936"," 51.36224"
"04-2014",3480," 2.78","47.64321","-122.3936"," 56.47938"
"04-2014",3480," 2.78","47.64321","-122.3936"," 52.53838"
"04-2014",3480," 2.78","47.64321","-122.3936"," 52.88111"
"04-2014",3480," 2.78","47.64321","-122.3936"," 53.62084"
"04-2014",3480," 2.78","47.64321","-122.3936"," 65.17571"
"04-2014",3480," 2.78","47.64321","-122.3936"," 50.00757"
"04-2014",3480," 2.78","47.64321","-122.3936"," 55.95457"
"04-2014",3480," 2.78","47.64321","-122.3936"," 50.98317"
"04-2014",3480," 2.78","47.64321","-122.3936"," 69.91108"
"04-2014",3480," 2.78","47.64321","-122.3936"," 54.54364"
"04-2014",3480," 2.78","47.64321","-122.3936"," 58.24579"
"04-2014",3480," 2.78","47.64321","-122.3936"," 55.75754"
"04-2014",3480," 2.78","47.64321","-122.3936"," 53.11799"
"04-2014",3480," 2.78","47.64321","-122.3936"," 55.63007"
"04-2014",3480," 2.78","47.64321","-122.3936"," 61.11203"
"04-2014",3480," 2.78","47.64321","-122.3936"," 50.41611"
"04-2014",3480," 2.78","47.64321","-122.3936"," 53.36208"
"04-2014",3480," 2.78","47.64321","-122.3936"," 51.19611"
"04-2014",3480," 2.78","47.64321","-122.3936"," 58.68490"
"04-2014",3480," 2.78","47.64321","-122.3936"," 51.29833"
"04-2014",3480," 2.78","47.64321","-122.3936"," 53.93108"
"04-2014",3480," 2.78","47.64321","-122.3936"," 50.54816"
"04-2014",3480," 2.78","47.64321","-122.3936"," 53.62241"
"04-2014",3480," 2.78","47.64321","-122.3936"," 51.98004"
"04-2014",3480," 2.78","47.64321","-122.3936"," 54.79668"
"04-2014",3480," 2.78","47.64321","-122.3936"," 52.28680"
"04-2014",3480," 2.78","47.64321","-122.3936"," 55.14277"
"04-2014",3480," 4.47","47.51885","-122.2669"," 52.65312"
"04-2014",3480," 4.47","47.51885","-122.2669"," 52.98514"
"04-2014",3480," 4.47","47.51885","-122.2669"," 51.36224"
"04-2014",3480," 4.47","47.51885","-122.2669"," 56.47938"
"04-2014",3480," 4.47","47.51885","-122.2669"," 52.53838"
"04-2014",3480," 4.47","47.51885","-122.2669"," 52.88111"
"04-2014",3480," 4.47","47.51885","-122.2669"," 53.62084"
"04-2014",3480," 4.47","47.51885","-122.2669"," 65.17571"
"04-2014",3480," 4.47","47.51885","-122.2669"," 50.00757"
"04-2014",3480," 4.47","47.51885","-122.2669"," 55.95457"
"04-2014",3480," 4.47","47.51885","-122.2669"," 50.98317"
"04-2014",3480," 4.47","47.51885","-122.2669"," 69.91108"
"04-2014",3480," 4.47","47.51885","-122.2669"," 54.54364"
"04-2014",3480," 4.47","47.51885","-122.2669"," 58.24579"
"04-2014",3480," 4.47","47.51885","-122.2669"," 55.75754"
"04-2014",3480," 4.47","47.51885","-122.2669"," 53.11799"
"04-2014",3480," 4.47","47.51885","-122.2669"," 55.63007"
"04-2014",3480," 4.47","47.51885","-122.2669"," 61.11203"
"04-2014",3480," 4.47","47.51885","-122.2669"," 50.41611"
"04-2014",3480," 4.47","47.51885","-122.2669"," 53.36208"
"04-2014",3480," 4.47","47.51885","-122.2669"," 51.19611"
"04-2014",3480," 4.47","47.51885","-122.2669"," 58.68490"
"04-2014",3480," 4.47","47.51885","-122.2669"," 51.29833"
"04-2014",3480," 4.47","47.51885","-122.2669"," 53.93108"
"04-2014",3480," 4.47","47.51885","-122.2669"," 50.54816"
"04-2014",3480," 4.47","47.51885","-122.2669"," 53.62241"
"04-2014",3480," 4.47","47.51885","-122.2669"," 51.98004"
"04-2014",3480," 4.47","47.51885","-122.2669"," 54.79668"
"04-2014",3480," 4.47","47.51885","-122.2669"," 52.28680"
"04-2014",3480," 4.47","47.51885","-122.2669"," 55.14277"
"04-2014",3480," 2.65","47.50812","-122.3871"," 52.65312"
"04-2014",3480," 2.65","47.50812","-122.3871"," 52.98514"
"04-2014",3480," 2.65","47.50812","-122.3871"," 51.36224"
"04-2014",3480," 2.65","47.50812","-122.3871"," 56.47938"
"04-2014",3480," 2.65","47.50812","-122.3871"," 52.53838"
"04-2014",3480," 2.65","47.50812","-122.3871"," 52.88111"
"04-2014",3480," 2.65","47.50812","-122.3871"," 53.62084"
"04-2014",3480," 2.65","47.50812","-122.3871"," 65.17571"
"04-2014",3480," 2.65","47.50812","-122.3871"," 50.00757"
"04-2014",3480," 2.65","47.50812","-122.3871"," 55.95457"
"04-2014",3480," 2.65","47.50812","-122.3871"," 50.98317"
"04-2014",3480," 2.65","47.50812","-122.3871"," 69.91108"
"04-2014",3480," 2.65","47.50812","-122.3871"," 54.54364"
"04-2014",3480," 2.65","47.50812","-122.3871"," 58.24579"
"04-2014",3480," 2.65","47.50812","-122.3871"," 55.75754"
"04-2014",3480," 2.65","47.50812","-122.3871"," 53.11799"
"04-2014",3480," 2.65","47.50812","-122.3871"," 55.63007"
"04-2014",3480," 2.65","47.50812","-122.3871"," 61.11203"
"04-2014",3480," 2.65","47.50812","-122.3871"," 50.41611"
"04-2014",3480," 2.65","47.50812","-122.3871"," 53.36208"
"04-2014",3480," 2.65","47.50812","-122.3871"," 51.19611"
"04-2014",3480," 2.65","47.50812","-122.3871"," 58.68490"
"04-2014",3480," 2.65","47.50812","-122.3871"," 51.29833"
"04-2014",3480," 2.65","47.50812","-122.3871"," 53.93108"
"04-2014",3480," 2.65","47.50812","-122.3871"," 50.54816"
"04-2014",3480," 2.65","47.50812","-122.3871"," 53.62241"
"04-2014",3480," 2.65","47.50812","-122.3871"," 51.98004"
"04-2014",3480," 2.65","47.50812","-122.3871"," 54.79668"
"04-2014",3480," 2.65","47.50812","-122.3871"," 52.28680"
"04-2014",3480," 2.65","47.50812","-122.3871"," 55.14277"
"04-2014",3480," 2.70","47.61803","-122.3585"," 52.65312"
"04-2014",3480," 2.70","47.61803","-122.3585"," 52.98514"
"04-2014",3480," 2.70","47.61803","-122.3585"," 51.36224"
"04-2014",3480," 2.70","47.61803","-122.3585"," 56.47938"
"04-2014",3480," 2.70","47.61803","-122.3585"," 52.53838"
"04-2014",3480," 2.70","47.61803","-122.3585"," 52.88111"
"04-2014",3480," 2.70","47.61803","-122.3585"," 53.62084"
"04-2014",3480," 2.70","47.61803","-122.3585"," 65.17571"
"04-2014",3480," 2.70","47.61803","-122.3585"," 50.00757"
"04-2014",3480," 2.70","47.61803","-122.3585"," 55.95457"
"04-2014",3480," 2.70","47.61803","-122.3585"," 50.98317"
"04-2014",3480," 2.70","47.61803","-122.3585"," 69.91108"
"04-2014",3480," 2.70","47.61803","-122.3585"," 54.54364"
"04-2014",3480," 2.70","47.61803","-122.3585"," 58.24579"
"04-2014",3480," 2.70","47.61803","-122.3585"," 55.75754"
"04-2014",3480," 2.70","47.61803","-122.3585"," 53.11799"
"04-2014",3480," 2.70","47.61803","-122.3585"," 55.63007"
