"values","lat","long","date"
3.43,47.51631,-122.318071,2018-11-30
4.38,47.51631,-122.318071,2018-12-31
1.92,47.51631,-122.318071,2018-01-31
4.68,47.51631,-122.318071,2018-02-28
4.39,47.51631,-122.318071,2018-03-31
1.7,47.51631,-122.318071,2018-04-30
0.4,47.51631,-122.318071,2018-05-31
0.12,47.51631,-122.318071,2018-06-30
0.07,47.51631,-122.318071,2018-07-31
2.58,47.51631,-122.318071,2018-08-31
0.87,47.51631,-122.318071,2018-09-30
3.48,47.51631,-122.318071,2018-10-31
6.65,47.51631,-122.318071,2018-11-30
9.81,47.51631,-122.318071,2018-12-31
6.68,47.51631,-122.318071,2018-01-31
5.27,47.51631,-122.318071,2018-03-31
1.34,47.51631,-122.318071,2018-04-30
1.02,47.51631,-122.318071,2018-05-31
1.37,47.51631,-122.318071,2018-06-30
0.59,47.51631,-122.318071,2018-07-31
0.04,47.51631,-122.318071,2018-08-31
0.68,47.51631,-122.318071,2018-09-30
8.1,47.51631,-122.318071,2018-10-31
7.43,47.51631,-122.318071,2018-11-30
3.67,47.51631,-122.318071,2018-12-31
3.98,47.51631,-122.318071,2018-01-31
8.2,47.51631,-122.318071,2018-02-28
5.7,47.51631,-122.318071,2018-03-31
3.22,47.51631,-122.318071,2018-04-30
0.01,47.51631,-122.318071,2018-05-31
3.17,47.545982,-122.268642,2018-11-30
6.02,47.545982,-122.268642,2018-12-31
7.66,47.545982,-122.268642,2018-01-31
1.09,47.545982,-122.268642,2018-02-28
5.49,47.545982,-122.268642,2018-03-31
1.74,47.545982,-122.268642,2018-04-30
0.85,47.545982,-122.268642,2018-05-31
0.59,47.545982,-122.268642,2018-06-30
0.01,47.545982,-122.268642,2018-07-31
0.25,47.545982,-122.268642,2018-08-31
1.22,47.545982,-122.268642,2018-09-30
7.47,47.545982,-122.268642,2018-10-31
6.08,47.545982,-122.268642,2018-11-30
4.32,47.545982,-122.268642,2018-12-31
5.31,47.545982,-122.268642,2018-01-31
2.5,47.545982,-122.268642,2018-03-31
0.38,47.545982,-122.268642,2018-04-30
2.84,47.545982,-122.268642,2018-05-31
0.57,47.545982,-122.268642,2018-06-30
0.3,47.545982,-122.268642,2018-07-31
2.9,47.545982,-122.268642,2018-08-31
2.24,47.545982,-122.268642,2018-09-30
2.08,47.545982,-122.268642,2018-10-31
3.01,47.545982,-122.268642,2018-11-30
4.83,47.545982,-122.268642,2018-12-31
2.11,47.545982,-122.268642,2018-01-31
1.08,47.545982,-122.268642,2018-02-28
3.03,47.545982,-122.268642,2018-03-31
3.77,47.545982,-122.268642,2018-04-30
3.09,47.545982,-122.268642,2018-05-31
2.4,47.545982,-122.268642,2018-06-30
0.95,47.545982,-122.268642,2018-07-31
0.49,47.545982,-122.268642,2018-08-31
1.25,47.545982,-122.268642,2018-09-30
2.41,47.545982,-122.268642,2018-10-31
5.15,47.545982,-122.268642,2018-11-30
6.55,47.545982,-122.268642,2018-12-31
10.66,47.545982,-122.268642,2018-01-31
3.01,47.545982,-122.268642,2018-02-28
1.47,47.545982,-122.268642,2018-03-31
2.25,47.545982,-122.268642,2018-04-30
1.25,47.545982,-122.268642,2018-05-31
1.83,47.545982,-122.268642,2018-06-30
0.1,47.545982,-122.268642,2018-07-31
0.07,47.545982,-122.268642,2018-08-31
1.67,47.545982,-122.268642,2018-09-30
1.36,47.545982,-122.268642,2018-10-31
13.4,47.545982,-122.268642,2018-11-30
7.37,47.545982,-122.268642,2018-12-31
4.48,47.545982,-122.268642,2018-01-31
2.75,47.545982,-122.268642,2018-02-28
4.28,47.545982,-122.268642,2018-03-31
0.96,47.545982,-122.268642,2018-04-30
0.12,47.545982,-122.268642,2018-05-31
0.64,47.545982,-122.268642,2018-06-30
1.42,47.545982,-122.268642,2018-07-31
1.23,47.545982,-122.268642,2018-08-31
2.45,47.545982,-122.268642,2018-09-30
2.69,47.545982,-122.268642,2018-10-31
3.46,47.545982,-122.268642,2018-11-30
9.5,47.545982,-122.268642,2018-12-31
3.53,47.545982,-122.268642,2018-01-31
4.09,47.545982,-122.268642,2018-03-31
1.71,47.545982,-122.268642,2018-04-30
1.33,47.545982,-122.268642,2018-05-31
1.64,47.545982,-122.268642,2018-06-30
0.51,47.545982,-122.268642,2018-07-31
3.49,47.545982,-122.268642,2018-08-31
0.74,47.545982,-122.268642,2018-09-30
2.18,47.545982,-122.268642,2018-10-31
6.08,47.545982,-122.268642,2018-11-30
3.94,47.545982,-122.268642,2018-12-31
4.44,47.545982,-122.268642,2018-01-31
1.86,47.545982,-122.268642,2018-02-28
3.53,47.545982,-122.268642,2018-03-31
3.18,47.545982,-122.268642,2018-04-30
4.4,47.545982,-122.268642,2018-05-31
0.23,47.545982,-122.268642,2018-06-30
0.06,47.545982,-122.268642,2018-07-31
1.08,47.545982,-122.268642,2018-08-31
2.42,47.545982,-122.268642,2018-09-30
6.21,47.545982,-122.268642,2018-10-31
10.92,47.545982,-122.268642,2018-11-30
3.07,47.545982,-122.268642,2018-12-31
7.53,47.545982,-122.268642,2018-01-31
3.7,47.545982,-122.268642,2018-02-28
4.49,47.545982,-122.268642,2018-03-31
3.86,47.545982,-122.268642,2018-04-30
3.62,47.545982,-122.268642,2018-05-31
2.43,47.545982,-122.268642,2018-06-30
0.46,47.545982,-122.268642,2018-07-31
0.65,47.545982,-122.268642,2018-08-31
4.04,47.545982,-122.268642,2018-09-30
4.86,47.545982,-122.268642,2018-10-31
5.06,47.545982,-122.268642,2018-11-30
9.27,47.545982,-122.268642,2018-12-31
5.82,47.545982,-122.268642,2018-01-31
3.58,47.545982,-122.268642,2018-02-28
6.72,47.545982,-122.268642,2018-03-31
4.09,47.545982,-122.268642,2018-04-30
2.93,47.545982,-122.268642,2018-05-31
1.38,47.545982,-122.268642,2018-06-30
0.82,47.545982,-122.268642,2018-07-31
0.08,47.545982,-122.268642,2018-08-31
1.15,47.545982,-122.268642,2018-09-30
3.24,47.545982,-122.268642,2018-10-31
5.83,47.545982,-122.268642,2018-11-30
1.98,47.545982,-122.268642,2018-12-31
5.95,47.545982,-122.268642,2018-01-31
7.49,47.545982,-122.268642,2018-03-31
2.52,47.545982,-122.268642,2018-04-30
2.55,47.545982,-122.268642,2018-05-31
3.16,47.545982,-122.268642,2018-06-30
1.34,47.545982,-122.268642,2018-07-31
0,47.545982,-122.268642,2018-08-31
0.06,47.545982,-122.268642,2018-09-30
6.53,47.545982,-122.268642,2018-10-31
8.19,47.545982,-122.268642,2018-11-30
9.07,47.545982,-122.268642,2018-12-31
3.92,47.545982,-122.268642,2018-01-31
1.78,47.545982,-122.268642,2018-02-28
2.69,47.545982,-122.268642,2018-03-31
4.67,47.545982,-122.268642,2018-04-30
1.79,47.545982,-122.268642,2018-05-31
1.46,47.545982,-122.268642,2018-06-30
0.14,47.545982,-122.268642,2018-07-31
1.15,47.545982,-122.268642,2018-08-31
5.61,47.545982,-122.268642,2018-09-30
1.72,47.545982,-122.268642,2018-10-31
3.25,47.545982,-122.268642,2018-11-30
1.37,47.545982,-122.268642,2018-12-31
4.06,47.545982,-122.268642,2018-01-31
6.21,47.545982,-122.268642,2018-02-28
8.84,47.545982,-122.268642,2018-03-31
3.53,47.545982,-122.268642,2018-04-30
2.9,47.545982,-122.268642,2018-05-31
0.69,47.545982,-122.268642,2018-06-30
0.99,47.545982,-122.268642,2018-07-31
1.53,47.545982,-122.268642,2018-08-31
2.68,47.545982,-122.268642,2018-09-30
7.25,47.545982,-122.268642,2018-10-31
4.41,47.545982,-122.268642,2018-11-30
5.29,47.545982,-122.268642,2018-12-31
2.67,47.545982,-122.268642,2018-01-31
5.1,47.545982,-122.268642,2018-02-28
4.52,47.545982,-122.268642,2018-03-31
2.3,47.545982,-122.268642,2018-04-30
0.49,47.545982,-122.268642,2018-05-31
0.23,47.545982,-122.268642,2018-06-30
0.29,47.545982,-122.268642,2018-07-31
2.97,47.545982,-122.268642,2018-08-31
1.3,47.545982,-122.268642,2018-09-30
4.02,47.545982,-122.268642,2018-10-31
8.04,47.545982,-122.268642,2018-11-30
10.45,47.545982,-122.268642,2018-12-31
7.11,47.545982,-122.268642,2018-01-31
5.55,47.545982,-122.268642,2018-03-31
1.43,47.545982,-122.268642,2018-04-30
1.23,47.545982,-122.268642,2018-05-31
1.91,47.545982,-122.268642,2018-06-30
0.48,47.545982,-122.268642,2018-07-31
0.08,47.545982,-122.268642,2018-08-31
1.07,47.545982,-122.268642,2018-09-30
10.51,47.545982,-122.268642,2018-10-31
7.95,47.545982,-122.268642,2018-11-30
3.93,47.545982,-122.268642,2018-12-31
4.02,47.545982,-122.268642,2018-01-31
8.76,47.545982,-122.268642,2018-02-28
7.38,47.545982,-122.268642,2018-03-31
4.31,47.545982,-122.268642,2018-04-30
0.06,47.545982,-122.268642,2018-05-31
3.15,47.614766,-122.294049,2018-11-30
5.6,47.614766,-122.294049,2018-12-31
7.17,47.614766,-122.294049,2018-01-31
1.34,47.614766,-122.294049,2018-02-28
4.89,47.614766,-122.294049,2018-03-31
2.01,47.614766,-122.294049,2018-04-30
1.47,47.614766,-122.294049,2018-05-31
0.87,47.614766,-122.294049,2018-06-30
0,47.614766,-122.294049,2018-07-31
0.24,47.614766,-122.294049,2018-08-31
0.54,47.614766,-122.294049,2018-09-30
7.14,47.614766,-122.294049,2018-10-31
5.71,47.614766,-122.294049,2018-11-30
3.63,47.614766,-122.294049,2018-12-31
5.83,47.614766,-122.294049,2018-01-31
2.03,47.614766,-122.294049,2018-03-31
0.47,47.614766,-122.294049,2018-04-30
2.68,47.614766,-122.294049,2018-05-31
0.63,47.614766,-122.294049,2018-06-30
0.3,47.614766,-122.294049,2018-07-31
3.2,47.614766,-122.294049,2018-08-31
1.35,47.614766,-122.294049,2018-09-30
1.7,47.614766,-122.294049,2018-10-31
2.77,47.614766,-122.294049,2018-11-30
4.72,47.614766,-122.294049,2018-12-31
3.11,47.614766,-122.294049,2018-01-31
0.9,47.614766,-122.294049,2018-02-28
2.81,47.614766,-122.294049,2018-03-31
2.76,47.614766,-122.294049,2018-04-30
2.98,47.614766,-122.294049,2018-05-31
1.49,47.614766,-122.294049,2018-06-30
0.94,47.614766,-122.294049,2018-07-31
0.18,47.614766,-122.294049,2018-08-31
1.55,47.614766,-122.294049,2018-09-30
2.05,47.614766,-122.294049,2018-10-31
4.81,47.614766,-122.294049,2018-11-30
6.56,47.614766,-122.294049,2018-12-31
9.51,47.614766,-122.294049,2018-01-31
2.69,47.614766,-122.294049,2018-02-28
1.29,47.614766,-122.294049,2018-03-31
1.76,47.614766,-122.294049,2018-04-30
1.42,47.614766,-122.294049,2018-05-31
1.55,47.614766,-122.294049,2018-06-30
0.06,47.614766,-122.294049,2018-07-31
0.24,47.614766,-122.294049,2018-08-31
1.4,47.614766,-122.294049,2018-09-30
1.46,47.614766,-122.294049,2018-10-31
11.64,47.614766,-122.294049,2018-11-30
8.16,47.614766,-122.294049,2018-12-31
3.3,47.614766,-122.294049,2018-01-31
1.91,47.614766,-122.294049,2018-02-28
3.11,47.614766,-122.294049,2018-03-31
1.62,47.614766,-122.294049,2018-04-30
0.09,47.614766,-122.294049,2018-05-31
0.15,47.614766,-122.294049,2018-06-30
1.38,47.614766,-122.294049,2018-07-31
0.88,47.614766,-122.294049,2018-08-31
2.19,47.614766,-122.294049,2018-09-30
2.45,47.614766,-122.294049,2018-10-31
2.98,47.614766,-122.294049,2018-11-30
9.47,47.614766,-122.294049,2018-12-31
4.01,47.614766,-122.294049,2018-01-31
4.03,47.614766,-122.294049,2018-03-31
1.97,47.614766,-122.294049,2018-04-30
0.74,47.614766,-122.294049,2018-05-31
2.07,47.614766,-122.294049,2018-06-30
0.32,47.614766,-122.294049,2018-07-31
3.5,47.614766,-122.294049,2018-08-31
0.74,47.614766,-122.294049,2018-09-30
2.43,47.614766,-122.294049,2018-10-31
5.15,47.614766,-122.294049,2018-11-30
3.89,47.614766,-122.294049,2018-12-31
3.66,47.614766,-122.294049,2018-01-31
1.69,47.614766,-122.294049,2018-02-28
3.23,47.614766,-122.294049,2018-03-31
2.87,47.614766,-122.294049,2018-04-30
4.03,47.614766,-122.294049,2018-05-31
0.21,47.614766,-122.294049,2018-06-30
0.08,47.614766,-122.294049,2018-07-31
0.86,47.614766,-122.294049,2018-08-31
2.54,47.614766,-122.294049,2018-09-30
5.06,47.614766,-122.294049,2018-10-31
8.75,47.614766,-122.294049,2018-11-30
2.34,47.614766,-122.294049,2018-12-31
6.61,47.614766,-122.294049,2018-01-31
3.56,47.614766,-122.294049,2018-02-28
2.99,47.614766,-122.294049,2018-03-31
2.96,47.614766,-122.294049,2018-04-30
2.73,47.614766,-122.294049,2018-05-31
2.02,47.614766,-122.294049,2018-06-30
0.34,47.614766,-122.294049,2018-07-31
0.72,47.614766,-122.294049,2018-08-31
3.89,47.614766,-122.294049,2018-09-30
4.35,47.614766,-122.294049,2018-10-31
4.45,47.614766,-122.294049,2018-11-30
8.16,47.614766,-122.294049,2018-12-31
4.97,47.614766,-122.294049,2018-01-31
3.32,47.614766,-122.294049,2018-02-28
6.06,47.614766,-122.294049,2018-03-31
3.77,47.614766,-122.294049,2018-04-30
2.95,47.614766,-122.294049,2018-05-31
1.65,47.614766,-122.294049,2018-06-30
0.74,47.614766,-122.294049,2018-07-31
0.06,47.614766,-122.294049,2018-08-31
1.15,47.614766,-122.294049,2018-09-30
2.96,47.614766,-122.294049,2018-10-31
5.45,47.614766,-122.294049,2018-11-30
1.69,47.614766,-122.294049,2018-12-31
5.21,47.614766,-122.294049,2018-01-31
6.36,47.614766,-122.294049,2018-03-31
2.39,47.614766,-122.294049,2018-04-30
2.33,47.614766,-122.294049,2018-05-31
3.28,47.614766,-122.294049,2018-06-30
1.42,47.614766,-122.294049,2018-07-31
0,47.614766,-122.294049,2018-08-31
0.11,47.614766,-122.294049,2018-09-30
5.53,47.614766,-122.294049,2018-10-31
7.93,47.614766,-122.294049,2018-11-30
8.37,47.614766,-122.294049,2018-12-31
4.03,47.614766,-122.294049,2018-01-31
1.47,47.614766,-122.294049,2018-02-28
2.53,47.614766,-122.294049,2018-03-31
4.38,47.614766,-122.294049,2018-04-30
1.54,47.614766,-122.294049,2018-05-31
1.71,47.614766,-122.294049,2018-06-30
0.15,47.614766,-122.294049,2018-07-31
1.08,47.614766,-122.294049,2018-08-31
5.5,47.614766,-122.294049,2018-09-30
1,47.614766,-122.294049,2018-10-31
2.9,47.614766,-122.294049,2018-11-30
1.47,47.614766,-122.294049,2018-12-31
4.34,47.614766,-122.294049,2018-01-31
5.87,47.614766,-122.294049,2018-02-28
8.51,47.614766,-122.294049,2018-03-31
3.11,47.614766,-122.294049,2018-04-30
2.62,47.614766,-122.294049,2018-05-31
1.08,47.614766,-122.294049,2018-06-30
0.67,47.614766,-122.294049,2018-07-31
1.35,47.614766,-122.294049,2018-08-31
3.41,47.614766,-122.294049,2018-09-30
6.71,47.614766,-122.294049,2018-10-31
5.13,47.614766,-122.294049,2018-11-30
5.92,47.614766,-122.294049,2018-12-31
3.01,47.614766,-122.294049,2018-01-31
5.1,47.614766,-122.294049,2018-02-28
4.79,47.614766,-122.294049,2018-03-31
2.42,47.614766,-122.294049,2018-04-30
0.57,47.614766,-122.294049,2018-05-31
0.17,47.614766,-122.294049,2018-06-30
0.22,47.614766,-122.294049,2018-07-31
2.76,47.614766,-122.294049,2018-08-31
1.78,47.614766,-122.294049,2018-09-30
3.88,47.614766,-122.294049,2018-10-31
6.95,47.614766,-122.294049,2018-11-30
10.66,47.614766,-122.294049,2018-12-31
7.85,47.614766,-122.294049,2018-01-31
5.92,47.614766,-122.294049,2018-03-31
1.86,47.614766,-122.294049,2018-04-30
1.86,47.614766,-122.294049,2018-05-31
1.76,47.614766,-122.294049,2018-06-30
0.63,47.614766,-122.294049,2018-07-31
0.03,47.614766,-122.294049,2018-08-31
1.07,47.614766,-122.294049,2018-09-30
11.13,47.614766,-122.294049,2018-10-31
7.6,47.614766,-122.294049,2018-11-30
3.7,47.614766,-122.294049,2018-12-31
4.02,47.614766,-122.294049,2018-01-31
9.43,47.614766,-122.294049,2018-02-28
6.68,47.614766,-122.294049,2018-03-31
4.23,47.614766,-122.294049,2018-04-30
0,47.614766,-122.294049,2018-05-31
